time_step,fair_value,mid_price,quote_reference,bid_quote,ask_quote,bid_fill,ask_fill,bid_fill_probability,ask_fill_probability,bid_trade_size,ask_trade_size,inventory,cash,mark_to_market_wealth,realized_pnl,unrealized_pnl,total_pnl,step_spread_capture,spread_capture,step_adverse_selection_cost,adverse_selection_cost,step_inventory_penalty_cost,inventory_penalty_cost,strategy
90,100.63266693966527,100.63266693966527,100.31684868838319,99.81684868838319,100.81684868838319,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,15.791640943936372,15.791640943936372,15.791640943936372,0.0,15.791640943936372,0.0,13.669999999999987,0.0,0.0,0.0,7.470000000000002,inventory_aware
91,100.60893927444329,100.60893927444329,100.63266693966527,100.13266693966527,101.13266693966527,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,15.791640943936372,15.791640943936372,15.791640943936372,0.0,15.791640943936372,0.0,13.669999999999987,0.0,0.0,0.0,7.470000000000002,inventory_aware
92,100.87013962278465,100.87013962278465,100.60893927444329,100.10893927444329,101.10893927444329,False,True,0.1321270672008078,0.219634157326009,0.0,1.0,-1.0,116.90058021837966,16.03044059559501,116.90058021837966,-100.87013962278465,16.03044059559501,0.5,14.169999999999987,0.0,0.0,0.03,7.500000000000003,inventory_aware
93,100.7879541766179,100.7879541766179,100.87013962278465,100.40013962278465,101.40013962278465,True,False,0.22849104615477667,0.12669845505611577,1.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.46999999999999886,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
94,100.87370546431022,100.87370546431022,100.7879541766179,100.2879541766179,101.2879541766179,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
95,100.9103523517546,100.9103523517546,100.87370546431022,100.37370546431022,101.37370546431022,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
96,100.63672051190547,100.63672051190547,100.9103523517546,100.4103523517546,101.4103523517546,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
97,100.98145365606213,100.98145365606213,100.63672051190547,100.13672051190547,101.13672051190547,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
98,100.90481619183493,100.90481619183493,100.98145365606213,100.48145365606213,101.48145365606213,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
99,100.68340705542623,100.68340705542623,100.90481619183493,100.40481619183493,101.40481619183493,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,16.50044059559501,16.50044059559501,16.50044059559501,0.0,16.50044059559501,0.0,14.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
100,100.81207241436404,100.81207241436404,100.68340705542623,100.18340705542623,101.18340705542623,True,True,0.1321270672008078,0.219634157326009,1.0,1.0,0.0,17.50044059559501,17.50044059559501,17.50044059559501,0.0,17.50044059559501,1.0,15.639999999999986,0.0,0.0,0.0,7.500000000000003,inventory_aware
101,100.81104804102003,100.81104804102003,100.81207241436404,100.31207241436404,101.31207241436404,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-82.81163181876903,17.999416222251,-82.81163181876903,100.81104804102003,17.999416222251,0.5,16.139999999999986,0.0,0.0,0.03,7.530000000000003,inventory_aware
102,100.87856295077982,100.87856295077982,100.81104804102003,100.28104804102003,101.28104804102003,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,18.469416222251,18.469416222251,18.469416222251,0.0,18.469416222251,0.46999999999999886,16.609999999999985,0.0,0.0,0.0,7.530000000000003,inventory_aware
103,100.89667993216017,100.89667993216017,100.87856295077982,100.37856295077982,101.37856295077982,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,18.469416222251,18.469416222251,18.469416222251,0.0,18.469416222251,0.0,16.609999999999985,0.0,0.0,0.0,7.530000000000003,inventory_aware
104,100.48664551195397,100.48664551195397,100.89667993216017,100.39667993216017,101.39667993216017,False,False,0.219634157326009,0.1321270672008078,0.0,0.0,0.0,18.469416222251,18.469416222251,18.469416222251,0.0,18.469416222251,0.0,16.609999999999985,0.0,0.0,0.0,7.530000000000003,inventory_aware
105,100.3179994578954,100.3179994578954,100.48664551195397,99.98664551195397,100.98664551195397,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-81.51722928970297,18.80077016819243,-81.51722928970297,100.3179994578954,18.80077016819243,0.5,17.109999999999985,0.0,0.0,0.03,7.560000000000003,inventory_aware
106,100.14236898450964,100.14236898450964,100.3179994578954,99.7879994578954,100.7879994578954,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-81.51722928970297,18.625139694806677,-81.51722928970297,100.14236898450964,18.625139694806677,0.0,17.109999999999985,0.0,0.0,0.03,7.590000000000003,inventory_aware
107,100.32554949298084,100.32554949298084,100.14236898450964,99.61236898450964,100.61236898450964,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,19.095139694806676,19.095139694806676,19.095139694806676,0.0,19.095139694806676,0.46999999999999886,17.579999999999984,0.0,0.0,0.0,7.590000000000003,inventory_aware
108,100.33167579149972,100.33167579149972,100.32554949298084,99.82554949298084,100.82554949298084,True,True,0.1321270672008078,0.219634157326009,1.0,1.0,0.0,20.095139694806676,20.095139694806676,20.095139694806676,0.0,20.095139694806676,1.0,18.579999999999984,0.0,0.0,0.0,7.590000000000003,inventory_aware
109,100.42937862898957,100.42937862898957,100.33167579149972,99.83167579149972,100.83167579149972,False,True,0.1321270672008078,0.219634157326009,0.0,1.0,-1.0,120.9268154863064,20.497436857316828,120.9268154863064,-100.42937862898957,20.497436857316828,0.5,19.079999999999984,0.0,0.0,0.03,7.620000000000004,inventory_aware
110,100.36384401011718,100.36384401011718,100.42937862898957,99.95937862898957,100.95937862898957,True,False,0.22849104615477667,0.12669845505611577,1.0,0.0,0.0,20.967436857316827,20.967436857316827,20.967436857316827,0.0,20.967436857316827,0.46999999999999886,19.549999999999983,0.0,0.0,0.0,7.620000000000004,inventory_aware
111,100.47146709751796,100.47146709751796,100.36384401011718,99.86384401011718,100.86384401011718,False,False,0.1321270672008078,0.219634157326009,0.0,0.0,0.0,20.967436857316827,20.967436857316827,20.967436857316827,0.0,20.967436857316827,0.0,19.549999999999983,0.0,0.0,0.0,7.620000000000004,inventory_aware
112,100.44056596166799,100.44056596166799,100.47146709751796,99.97146709751796,100.97146709751796,True,False,0.219634157326009,0.1321270672008078,1.0,0.0,1.0,-79.00403024020113,21.436535721466853,-79.00403024020113,100.44056596166799,21.436535721466853,0.5,20.049999999999983,0.0,0.0,0.03,7.650000000000004,inventory_aware
113,100.39579419829188,100.39579419829188,100.44056596166799,99.91056596166798,100.91056596166798,False,False,0.21107194578587396,0.13776943930339391,0.0,0.0,1.0,-79.00403024020113,21.39176395809075,-79.00403024020113,100.39579419829188,21.39176395809075,0.0,20.049999999999983,0.0,0.0,0.03,7.680000000000004,inventory_aware
114,100.43110886998262,100.43110886998262,100.39579419829188,99.86579419829188,100.86579419829188,False,False,0.12669845505611577,0.22849104615477667,0.0,0.0,1.0,-79.00403024020113,21.42707862978149,-79.00403024020113,100.43110886998262,21.42707862978149,0.0,20.049999999999983,0.0,0.0,0.03,7.710000000000004,inventory_aware
115,100.4492068263082,100.4492068263082,100.43110886998262,99.90110886998262,100.90110886998262,False,True,0.12669845505611577,0.22849104615477667,0.0,1.0,0.0,21.89707862978149,21.89707862978149,21.89707862978149,0.0,21.89707862978149,0.46999999999999886,20.519999999999982,0.0,0.0,0.0,7.710000000000004,inventory_aware
116,100.95270163381498,100.95270163381498,100.4492068263082,99.9492068263082,100.9492068263082,True,True,0.1321270672008078,0.219634157326009,1.0,1.0,0.0,22.89707862978149,22.89707862978149,22.89707862978149,0.0,22.89707862978149,1.0,21.519999999999982,0.003494807506783104,0.003494807506783104,0.0,7.710000000000004,inventory_aware
117,100.78205296370322,100.78205296370322,100.95270163381498,100.45270163381498,101.45270163381498,False,True,0.219634157326009,0.1321270672008078,0.0,1.0,-1.0,124.34978026359647,23.56772729989325,124.34978026359647,-100.78205296370322,23.56772729989325,0.5,22.019999999999982,0.0,0.003494807506783104,0.03,7.740000000000005,inventory_aware
118,100.48936456333583,100.48936456333583,100.78205296370322,100.31205296370322,101.31205296370322,False,False,0.22849104615477667,0.12669845505611577,0.0,0.0,-1.0,124.34978026359647,23.860415700260646,124.34978026359647,-100.48936456333583,23.860415700260646,0.0,22.019999999999982,0.0,0.003494807506783104,0.03,7.770000000000005,inventory_aware
119,100.5524855640539,100.5524855640539,100.48936456333583,100.01936456333583,101.01936456333583,False,False,0.13776943930339391,0.21107194578587396,0.0,0.0,-1.0,124.34978026359647,23.797294699542576,124.34978026359647,-100.5524855640539,23.797294699542576,0.0,22.019999999999982,0.0,0.003494807506783104,0.03,7.800000000000005,inventory_aware
120,100.40666879650517,100.40666879650517,100.5524855640539,100.0824855640539,101.0824855640539,False,True,0.22849104615477667,0.12669845505611577,0.0,1.0,-2.0,225.43226582765038,24.618928234640038,225.43226582765038,-200.81333759301035,24.618928234640038,0.5300000000000011,22.549999999999983,0.0,0.003494807506783104,0.12,7.920000000000005,inventory_aware
121,99.97721099055744,99.97721099055744,100.40666879650517,99.96666879650518,100.96666879650518,False,False,0.23764804795757477,0.12147697041252781,0.0,0.0,-2.0,225.43226582765038,25.477843846535507,225.43226582765038,-199.95442198111488,25.477843846535507,0.0,22.549999999999983,0.0,0.003494807506783104,0.12,8.040000000000004,inventory_aware
122,99.76472810818552,99.76472810818552,99.97721099055744,99.53721099055744,100.53721099055744,False,False,0.23764804795757477,0.12147697041252781,0.0,0.0,-2.0,225.43226582765038,25.902809611279338,225.43226582765038,-199.52945621637105,25.902809611279338,0.0,22.549999999999983,0.0,0.003494807506783104,0.12,8.160000000000004,inventory_aware
123,100.20693650030395,100.20693650030395,99.76472810818552,99.32472810818552,100.32472810818552,False,True,0.14363226690060227,0.20279867198866985,0.0,1.0,-3.0,325.7569939358359,25.136184434924076,325.7569939358359,-300.62080950091183,25.136184434924076,0.5600000000000023,23.109999999999985,0.0,0.003494807506783104,0.27,8.430000000000003,inventory_aware
124,100.03156434467044,100.03156434467044,100.20693650030395,99.79693650030396,100.79693650030396,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,325.7569939358359,25.66230090182455,325.7569939358359,-300.09469303401136,25.66230090182455,0.0,23.109999999999985,0.0,0.003494807506783104,0.27,8.700000000000003,inventory_aware
125,99.68001866639912,99.68001866639912,100.03156434467044,99.62156434467045,100.62156434467045,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,325.7569939358359,26.716937936638544,325.7569939358359,-299.04005599919736,26.716937936638544,0.0,23.109999999999985,0.0,0.003494807506783104,0.27,8.970000000000002,inventory_aware
126,100.10586808880478,100.10586808880478,99.68001866639912,99.27001866639912,100.27001866639912,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,325.7569939358359,25.43938966942153,325.7569939358359,-300.3176042664144,25.43938966942153,0.0,23.109999999999985,0.0,0.003494807506783104,0.27,9.240000000000002,inventory_aware
127,99.88651097311386,99.88651097311386,100.10586808880478,99.69586808880479,100.69586808880479,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,325.7569939358359,26.09746101649432,325.7569939358359,-299.6595329193416,26.09746101649432,0.0,23.109999999999985,0.0,0.003494807506783104,0.27,9.510000000000002,inventory_aware
128,100.46752440696194,100.46752440696194,99.88651097311386,99.47651097311386,100.47651097311386,False,True,0.14972229287520689,0.19480833841075007,0.0,1.0,-4.0,426.2335049089498,24.363407281102013,426.2335049089498,-401.87009762784777,24.363407281102013,0.5900000000000034,23.69999999999999,0.0,0.003494807506783104,0.48,9.990000000000002,inventory_aware
129,100.39387461560433,100.39387461560433,100.46752440696194,100.08752440696195,101.08752440696195,True,False,0.2568823151231332,0.11162925110975197,1.0,0.0,-3.0,326.1459805019878,24.96435665517481,326.1459805019878,-301.181623846813,24.96435665517481,0.37999999999999545,24.079999999999984,0.0,0.003494807506783104,0.27,10.260000000000002,inventory_aware
130,100.73961414448544,100.73961414448544,100.39387461560433,99.98387461560434,100.98387461560434,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,326.1459805019878,23.92713806853152,326.1459805019878,-302.2188424334563,23.92713806853152,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,10.530000000000001,inventory_aware
131,100.69055857529702,100.69055857529702,100.73961414448544,100.32961414448545,101.32961414448545,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,326.1459805019878,24.074304776096767,326.1459805019878,-302.07167572589105,24.074304776096767,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,10.8,inventory_aware
132,100.77751179019035,100.77751179019035,100.69055857529702,100.28055857529702,101.28055857529702,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,326.1459805019878,23.813445131416813,326.1459805019878,-302.332535370571,23.813445131416813,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,11.07,inventory_aware
133,100.75074719728714,100.75074719728714,100.77751179019035,100.36751179019035,101.36751179019035,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,326.1459805019878,23.893738910126388,326.1459805019878,-302.25224159186143,23.893738910126388,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,11.34,inventory_aware
134,100.7031124484922,100.7031124484922,100.75074719728714,100.34074719728714,101.34074719728714,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,326.1459805019878,24.036643156511218,326.1459805019878,-302.1093373454766,24.036643156511218,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,11.61,inventory_aware
135,100.74954642641745,100.74954642641745,100.7031124484922,100.29311244849221,101.29311244849221,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,326.1459805019878,23.897341222735463,326.1459805019878,-302.24863927925236,23.897341222735463,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,11.879999999999999,inventory_aware
136,100.84385413092649,100.84385413092649,100.74954642641745,100.33954642641746,101.33954642641746,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,326.1459805019878,23.614418109208373,326.1459805019878,-302.53156239277945,23.614418109208373,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,12.149999999999999,inventory_aware
137,100.87493999646018,100.87493999646018,100.84385413092649,100.43385413092649,101.43385413092649,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,326.1459805019878,23.521160512607253,326.1459805019878,-302.62481998938057,23.521160512607253,0.0,24.079999999999984,0.0,0.003494807506783104,0.27,12.419999999999998,inventory_aware
138,100.88557106597575,100.88557106597575,100.87493999646018,100.46493999646019,101.46493999646019,False,True,0.14972229287520689,0.19480833841075007,0.0,1.0,-4.0,427.610920498448,24.06863623454501,427.610920498448,-403.542284263903,24.06863623454501,0.5900000000000034,24.669999999999987,0.0,0.003494807506783104,0.48,12.899999999999999,inventory_aware
139,100.74125945926718,100.74125945926718,100.88557106597575,100.50557106597576,101.50557106597576,True,False,0.2568823151231332,0.11162925110975197,1.0,0.0,-3.0,327.1053494324723,24.881571054670758,327.1053494324723,-302.2237783778015,24.881571054670758,0.37999999999999545,25.049999999999983,0.0,0.003494807506783104,0.27,13.169999999999998,inventory_aware
140,100.72180213958448,100.72180213958448,100.74125945926718,100.33125945926719,101.33125945926719,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,327.1053494324723,24.939943013718846,327.1053494324723,-302.16540641875343,24.939943013718846,0.0,25.049999999999983,0.0,0.003494807506783104,0.27,13.439999999999998,inventory_aware
141,101.03647312007953,101.03647312007953,100.72180213958448,100.31180213958449,101.31180213958449,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,327.1053494324723,23.995930072233705,327.1053494324723,-303.1094193602386,23.995930072233705,0.0,25.049999999999983,0.0,0.003494807506783104,0.27,13.709999999999997,inventory_aware
142,100.88386167814058,100.88386167814058,101.03647312007953,100.62647312007954,101.62647312007954,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,327.1053494324723,24.453764398050566,327.1053494324723,-302.6515850344217,24.453764398050566,0.0,25.049999999999983,0.0,0.003494807506783104,0.27,13.979999999999997,inventory_aware
143,100.93609322152221,100.93609322152221,100.88386167814058,100.47386167814058,101.47386167814058,False,False,0.14972229287520689,0.19480833841075007,0.0,0.0,-3.0,327.1053494324723,24.29706976790567,327.1053494324723,-302.8082796645666,24.29706976790567,0.0,25.049999999999983,0.0,0.003494807506783104,0.27,14.249999999999996,inventory_aware
144,101.17432181214,101.17432181214,100.93609322152221,100.52609322152222,101.52609322152222,False,True,0.14972229287520689,0.19480833841075007,0.0,1.0,-4.0,428.6314426539945,23.934155405434524,428.6314426539945,-404.69728724856,23.934155405434524,0.5900000000000034,25.639999999999986,0.0,0.003494807506783104,0.48,14.729999999999997,inventory_aware
145,101.27035049281831,101.27035049281831,101.17432181214,100.79432181214,101.79432181214,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,428.6314426539945,23.55004068272126,428.6314426539945,-405.08140197127324,23.55004068272126,0.0,25.639999999999986,0.0,0.003494807506783104,0.48,15.209999999999997,inventory_aware
146,101.45583818912995,101.45583818912995,101.27035049281831,100.89035049281831,101.89035049281831,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,428.6314426539945,22.8080898974747,428.6314426539945,-405.8233527565198,22.8080898974747,0.0,25.639999999999986,0.0,0.003494807506783104,0.48,15.689999999999998,inventory_aware
147,101.23375205224706,101.23375205224706,101.45583818912995,101.07583818912995,102.07583818912995,True,True,0.2568823151231332,0.11162925110975197,1.0,1.0,-4.0,429.6314426539945,24.696434445006275,429.6314426539945,-404.9350082089882,24.696434445006275,1.0,26.639999999999986,0.0,0.003494807506783104,0.48,16.169999999999998,inventory_aware
148,101.28649549311837,101.28649549311837,101.23375205224706,100.85375205224706,101.85375205224706,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,429.6314426539945,24.485460681521033,429.6314426539945,-405.14598197247346,24.485460681521033,0.0,26.639999999999986,0.0,0.003494807506783104,0.48,16.65,inventory_aware
149,101.22806125595766,101.22806125595766,101.28649549311837,100.90649549311837,101.90649549311837,True,False,0.2568823151231332,0.11162925110975197,1.0,0.0,-3.0,328.7249471608761,25.040763393003147,328.7249471608761,-303.684183767873,25.040763393003147,0.37999999999999545,27.019999999999982,0.0,0.003494807506783104,0.27,16.919999999999998,inventory_aware
150,101.17766578031627,101.17766578031627,101.22806125595766,100.81806125595766,101.81806125595766,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,328.7249471608761,25.191949819927288,328.7249471608761,-303.53299734094884,25.191949819927288,0.0,27.019999999999982,0.0,0.003494807506783104,0.27,17.189999999999998,inventory_aware
151,101.4719641749149,101.4719641749149,101.17766578031627,100.76766578031628,101.76766578031628,False,True,0.14972229287520689,0.19480833841075007,0.0,1.0,-4.0,430.4926129411924,24.60475624153281,430.4926129411924,-405.8878566996596,24.60475624153281,0.5900000000000034,27.609999999999985,0.0,0.003494807506783104,0.48,17.669999999999998,inventory_aware
152,101.42459412201296,101.42459412201296,101.4719641749149,101.0919641749149,102.0919641749149,False,False,0.2568823151231332,0.11162925110975197,0.0,0.0,-4.0,430.4926129411924,24.79423645314057,430.4926129411924,-405.69837648805185,24.79423645314057,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,18.15,inventory_aware
153,101.48379291995039,101.48379291995039,101.42459412201296,101.04459412201297,102.04459412201297,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.4926129411924,24.557441261390863,430.4926129411924,-405.93517167980156,24.557441261390863,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,18.63,inventory_aware
154,101.13244856345467,101.13244856345467,101.48379291995039,101.1037929199504,102.1037929199504,False,False,0.2568823151231332,0.11162925110975197,0.0,0.0,-4.0,430.4926129411924,25.962818687373726,430.4926129411924,-404.5297942538187,25.962818687373726,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,19.11,inventory_aware
155,101.47791860628752,101.47791860628752,101.13244856345467,100.75244856345468,101.75244856345468,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.4926129411924,24.58093851604235,430.4926129411924,-405.91167442515007,24.58093851604235,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,19.59,inventory_aware
156,101.65068420902715,101.65068420902715,101.47791860628752,101.09791860628752,102.09791860628752,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.4926129411924,23.88987610508383,430.4926129411924,-406.6027368361086,23.88987610508383,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,20.07,inventory_aware
157,101.63841933986137,101.63841933986137,101.65068420902715,101.27068420902715,102.27068420902715,False,False,0.2568823151231332,0.11162925110975197,0.0,0.0,-4.0,430.4926129411924,23.938935581746932,430.4926129411924,-406.5536773594455,23.938935581746932,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,20.55,inventory_aware
158,101.5715281053902,101.5715281053902,101.63841933986137,101.25841933986138,102.25841933986138,False,False,0.2568823151231332,0.11162925110975197,0.0,0.0,-4.0,430.4926129411924,24.206500519631618,430.4926129411924,-406.2861124215608,24.206500519631618,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,21.03,inventory_aware
159,101.68805915378775,101.68805915378775,101.5715281053902,101.1915281053902,102.1915281053902,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.4926129411924,23.740376326041428,430.4926129411924,-406.752236615151,23.740376326041428,0.0,27.609999999999985,0.0,0.003494807506783104,0.48,21.51,inventory_aware
160,101.92354153158328,101.92354153158328,101.68805915378775,101.30805915378775,102.30805915378775,False,True,0.15604628978734314,0.18709473215964412,0.0,1.0,-5.0,532.8006720949802,23.182964437063788,532.8006720949802,-509.6177076579164,23.182964437063788,0.6200000000000045,28.22999999999999,0.0,0.003494807506783104,0.75,22.26,inventory_aware
161,102.27232843681684,102.27232843681684,101.92354153158328,101.57354153158329,102.57354153158329,False,False,0.16261104013592964,0.1796514644049939,0.0,0.0,-5.0,532.8006720949802,21.43902991089601,532.8006720949802,-511.3616421840842,21.43902991089601,0.0,28.22999999999999,0.0,0.003494807506783104,0.75,23.01,inventory_aware
162,102.43792607217625,102.43792607217625,102.27232843681684,101.92232843681684,102.92232843681684,False,False,0.16261104013592964,0.1796514644049939,0.0,0.0,-5.0,532.8006720949802,20.61104173409899,532.8006720949802,-512.1896303608812,20.61104173409899,0.0,28.22999999999999,0.0,0.003494807506783104,0.75,23.76,inventory_aware
163,102.4512352353481,102.4512352353481,102.43792607217625,102.08792607217626,103.08792607217626,False,False,0.16261104013592964,0.1796514644049939,0.0,0.0,-5.0,532.8006720949802,20.544495918239704,532.8006720949802,-512.2561761767405,20.544495918239704,0.0,28.22999999999999,0.0,0.003494807506783104,0.75,24.51,inventory_aware
164,102.64915202226706,102.64915202226706,102.4512352353481,102.1012352353481,103.1012352353481,False,False,0.16261104013592964,0.1796514644049939,0.0,0.0,-5.0,532.8006720949802,19.554911983644843,532.8006720949802,-513.2457601113354,19.554911983644843,0.0,28.22999999999999,0.0,0.003494807506783104,0.75,25.26,inventory_aware
165,102.80562209075059,102.80562209075059,102.64915202226706,102.29915202226707,103.29915202226707,True,False,0.16261104013592964,0.1796514644049939,1.0,0.0,-4.0,430.5015200727131,19.27903170971075,430.5015200727131,-411.22248836300236,19.27903170971075,0.3499999999999943,28.579999999999984,0.0,0.003494807506783104,0.48,25.740000000000002,inventory_aware
166,102.81970159499659,102.81970159499659,102.80562209075059,102.4256220907506,103.4256220907506,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.5015200727131,19.222713692726757,430.5015200727131,-411.27880637998635,19.222713692726757,0.0,28.579999999999984,0.0,0.003494807506783104,0.48,26.220000000000002,inventory_aware
167,102.96987539274284,102.96987539274284,102.81970159499659,102.43970159499659,103.43970159499659,False,False,0.15604628978734314,0.18709473215964412,0.0,0.0,-4.0,430.5015200727131,18.622018501741763,430.5015200727131,-411.87950157097134,18.622018501741763,0.0,28.579999999999984,0.0,0.003494807506783104,0.48,26.700000000000003,inventory_aware
168,103.11603033097056,103.11603033097056,102.96987539274284,102.58987539274284,103.58987539274284,True,False,0.15604628978734314,0.18709473215964412,1.0,0.0,-3.0,327.91164467997027,18.563553687058572,327.91164467997027,-309.3480909929117,18.563553687058572,0.37999999999999545,28.95999999999998,0.0,0.003494807506783104,0.27,26.970000000000002,inventory_aware
169,103.10263969639092,103.10263969639092,103.11603033097056,102.70603033097056,103.70603033097056,False,False,0.2471102453267331,0.11645605782390533,0.0,0.0,-3.0,327.91164467997027,18.603725590797524,327.91164467997027,-309.30791908917274,18.603725590797524,0.0,28.95999999999998,0.0,0.003494807506783104,0.27,27.240000000000002,inventory_aware
170,102.99898372791768,102.99898372791768,103.10263969639092,102.69263969639093,103.69263969639093,True,False,0.2471102453267331,0.11645605782390533,1.0,0.0,-2.0,225.21900498357934,19.221037527743988,225.21900498357934,-205.99796745583535,19.221037527743988,0.4099999999999966,29.369999999999976,0.0,0.003494807506783104,0.12,27.360000000000003,inventory_aware
171,103.12649049009721,103.12649049009721,102.99898372791768,102.55898372791768,103.55898372791768,False,False,0.14363226690060227,0.20279867198866985,0.0,0.0,-2.0,225.21900498357934,18.966024003384916,225.21900498357934,-206.25298098019442,18.966024003384916,0.0,29.369999999999976,0.0,0.003494807506783104,0.12,27.480000000000004,inventory_aware
172,102.92374701680913,102.92374701680913,103.12649049009721,102.68649049009721,103.68649049009721,True,False,0.23764804795757477,0.12147697041252781,1.0,0.0,-1.0,122.53251449348213,19.608767476672995,122.53251449348213,-102.92374701680913,19.608767476672995,0.4399999999999977,29.809999999999974,0.0,0.003494807506783104,0.03,27.510000000000005,inventory_aware
173,102.68043498693291,102.68043498693291,102.92374701680913,102.45374701680913,103.45374701680913,False,False,0.22849104615477667,0.12669845505611577,0.0,0.0,-1.0,122.53251449348213,19.852079506549217,122.53251449348213,-102.68043498693291,19.852079506549217,0.0,29.809999999999974,0.0,0.003494807506783104,0.03,27.540000000000006,inventory_aware
174,102.74283688124316,102.74283688124316,102.68043498693291,102.21043498693291,103.21043498693291,False,True,0.13776943930339391,0.21107194578587396,0.0,1.0,-2.0,225.74294948041504,20.257275717928707,225.74294948041504,-205.48567376248633,20.257275717928707,0.5300000000000011,30.339999999999975,0.0,0.003494807506783104,0.12,27.660000000000007,inventory_aware
175,102.86458917568805,102.86458917568805,102.74283688124316,102.30283688124317,103.30283688124317,False,True,0.14363226690060227,0.20279867198866985,0.0,1.0,-3.0,329.0457863616582,20.452018834594014,329.0457863616582,-308.5937675270642,20.452018834594014,0.5600000000000023,30.899999999999977,0.0,0.003494807506783104,0.27,27.930000000000007,inventory_aware
